0.0,1647354905480,0.0074044931679964066
1.0,1647354924535,0.005748223979026079
2.0,1647354943594,0.005411918740719557
3.0,1647354962695,0.005184382665902376
4.0,1647354982142,0.004697028081864119
5.0,1647355035779,0.00481386948376894
6.0,1647355055324,0.00512815872207284
7.0,1647355074577,0.004724306985735893
8.0,1647355093582,0.004992128815501928
9.0,1647355112598,0.004665510728955269
10.0,1647355131678,0.004523012321442366
11.0,1647355185687,0.004244449082762003
12.0,1647355204863,0.004148295149207115
13.0,1647355224083,0.004780988674610853
14.0,1647355243032,0.004192017018795013
15.0,1647355262084,0.005107698496431112
16.0,1647355281091,0.004066132940351963
17.0,1647355335290,0.004512023646384478
18.0,1647355354547,0.004070177674293518
19.0,1647355373667,0.0038032126612961292
20.0,1647355392603,0.0035361668560653925
21.0,1647355411607,0.0036313964519649744
22.0,1647355429648,0.0037357034161686897
23.0,1647355484727,0.003505457192659378
24.0,1647355503937,0.0034396073315292597
25.0,1647355523063,0.003519368590787053
26.0,1647355542047,0.0033881773706525564
27.0,1647355561066,0.003095571883022785
28.0,1647355615203,0.0035182619467377663
29.0,1647355634375,0.0031926792580634356
30.0,1647355653554,0.002901424653828144
31.0,1647355672598,0.003407634561881423
32.0,1647355691582,0.002609796356409788
33.0,1647355710568,0.003309734631329775
34.0,1647355764770,0.0028629463631659746
35.0,1647355783960,0.002387287328019738
36.0,1647355803101,0.0029540909454226494
37.0,1647355822106,0.002634496660903096
38.0,1647355841090,0.0028893400449305773
39.0,1647355860116,0.00307478872127831
