0.0,1647346905363,0.01064925454556942
1.0,1647346925822,0.00690424395725131
2.0,1647346946718,0.007033112924546003
3.0,1647346967380,0.006137351039797068
4.0,1647346988005,0.007741507608443499
5.0,1647347043777,0.004326972179114819
6.0,1647347064689,0.004204059485346079
7.0,1647347085456,0.004340952727943659
8.0,1647347106039,0.004227003548294306
9.0,1647347126491,0.0050376662984490395
10.0,1647347146956,0.004820706322789192
11.0,1647347202968,0.0038349367678165436
12.0,1647347223664,0.004447682294994593
13.0,1647347244219,0.004796280525624752
14.0,1647347264559,0.0032938222866505384
15.0,1647347284950,0.004406348802149296
16.0,1647347305308,0.0032798461616039276
17.0,1647347361416,0.004129332955926657
18.0,1647347381989,0.0032726686913520098
19.0,1647347402555,0.0038617742247879505
20.0,1647347422940,0.003521153936162591
21.0,1647347443280,0.0032747818622738123
22.0,1647347462681,0.003338700393214822
23.0,1647347519538,0.004162102937698364
24.0,1647347540285,0.0032975110225379467
25.0,1647347560709,0.003654745640233159
26.0,1647347581085,0.003111624624580145
27.0,1647347601464,0.00292041408829391
28.0,1647347657490,0.0030467684846371412
29.0,1647347678104,0.0029103064443916082
30.0,1647347698775,0.0029660037253051996
31.0,1647347719170,0.003195202210918069
32.0,1647347739507,0.0033117649145424366
33.0,1647347759849,0.0031740872655063868
34.0,1647347815839,0.00275621609762311
35.0,1647347836512,0.002378863515332341
36.0,1647347857101,0.0024326560087502003
37.0,1647347877518,0.0028285265434533358
38.0,1647347897924,0.002373423893004656
39.0,1647347918254,0.0034535208251327276
