0.0,1647352723911,0.3271810710430145
1.0,1647352744884,0.2857089638710022
2.0,1647352765865,0.35897111892700195
3.0,1647352786859,0.27074575424194336
4.0,1647352807878,0.31060129404067993
5.0,1647352864137,0.22666814923286438
6.0,1647352885050,0.218812495470047
7.0,1647352905908,0.22539907693862915
8.0,1647352926782,0.2093142718076706
9.0,1647352947661,0.24898682534694672
10.0,1647352968537,0.23362202942371368
11.0,1647353024692,0.1873665153980255
12.0,1647353045557,0.2187342643737793
13.0,1647353066345,0.24424900114536285
14.0,1647353087055,0.17236757278442383
15.0,1647353107896,0.22544874250888824
16.0,1647353128630,0.1494251936674118
17.0,1647353185230,0.19307108223438263
18.0,1647353206026,0.14490051567554474
19.0,1647353226878,0.18421049416065216
20.0,1647353247669,0.1846727728843689
21.0,1647353268453,0.16779108345508575
22.0,1647353288236,0.1526760756969452
23.0,1647353348299,0.1938382089138031
24.0,1647353369250,0.16733980178833008
25.0,1647353390131,0.1949913203716278
26.0,1647353411028,0.17307136952877045
27.0,1647353431927,0.15174919366836548
28.0,1647353488094,0.16560931503772736
29.0,1647353508905,0.14383596181869507
30.0,1647353529783,0.15529271960258484
31.0,1647353550672,0.15216557681560516
32.0,1647353571489,0.1748843789100647
33.0,1647353592258,0.1718713790178299
34.0,1647353648136,0.13257808983325958
35.0,1647353668934,0.1319250613451004
36.0,1647353689657,0.1294523924589157
37.0,1647353710426,0.13677065074443817
38.0,1647353731198,0.1302856057882309
39.0,1647353751885,0.15620146691799164
