0.0,1647344937177,0.4160066843032837
1.0,1647344956630,0.255148321390152
2.0,1647344976158,0.33514872193336487
3.0,1647344995696,0.290033221244812
4.0,1647345015193,0.27973705530166626
5.0,1647345069476,0.23533296585083008
6.0,1647345089107,0.2408624291419983
7.0,1647345108711,0.20343749225139618
8.0,1647345128326,0.2252533733844757
9.0,1647345147880,0.2473704069852829
10.0,1647345167435,0.2482406049966812
11.0,1647345220235,0.21617479622364044
12.0,1647345239884,0.20696969330310822
13.0,1647345259433,0.16217440366744995
14.0,1647345278959,0.2157386988401413
15.0,1647345298425,0.17623598873615265
16.0,1647345317938,0.2882242202758789
17.0,1647345370940,0.16320714354515076
18.0,1647345390501,0.16390188038349152
19.0,1647345410121,0.19043953716754913
20.0,1647345429696,0.21802709996700287
21.0,1647345449210,0.19683235883712769
22.0,1647345467788,0.15938499569892883
23.0,1647345522069,0.17658647894859314
24.0,1647345541680,0.19467134773731232
25.0,1647345561231,0.16697116196155548
26.0,1647345580715,0.1983247846364975
27.0,1647345600221,0.1799618899822235
28.0,1647345652696,0.18137089908123016
29.0,1647345672330,0.1756000816822052
30.0,1647345692014,0.14936573803424835
31.0,1647345711673,0.15621688961982727
32.0,1647345731316,0.16358031332492828
33.0,1647345750923,0.20029766857624054
34.0,1647345803329,0.13138346374034882
35.0,1647345822840,0.1380060315132141
36.0,1647345842356,0.13404850661754608
37.0,1647345861875,0.1531895250082016
38.0,1647345881295,0.15950298309326172
39.0,1647345900771,0.11339150369167328
