0.0,1647343198424,0.38557302951812744
1.0,1647343208663,0.2988418638706207
2.0,1647343219031,0.33640989661216736
3.0,1647343229401,0.3545607924461365
4.0,1647343239845,0.29828017950057983
5.0,1647343278739,0.308767706155777
6.0,1647343289288,0.2655234932899475
7.0,1647343299892,0.2681148648262024
8.0,1647343310506,0.27716588973999023
9.0,1647343321096,0.2880009710788727
10.0,1647343331733,0.2425813227891922
11.0,1647343370464,0.2401307225227356
12.0,1647343381167,0.3218163549900055
13.0,1647343391884,0.24292775988578796
14.0,1647343402691,0.27349379658699036
15.0,1647343413548,0.2321031391620636
16.0,1647343424427,0.2169223576784134
17.0,1647343463283,0.24821271002292633
18.0,1647343474170,0.21179401874542236
19.0,1647343485127,0.21756622195243835
20.0,1647343496065,0.223392516374588
21.0,1647343506929,0.22213833034038544
22.0,1647343517211,0.24551035463809967
23.0,1647343556624,0.1886187344789505
24.0,1647343567485,0.23591120541095734
25.0,1647343578388,0.18756930530071259
26.0,1647343589309,0.20964474976062775
27.0,1647343600269,0.2416553795337677
28.0,1647343639348,0.21236571669578552
29.0,1647343650099,0.205393984913826
30.0,1647343660975,0.16465656459331512
31.0,1647343671859,0.18736925721168518
32.0,1647343682717,0.21227842569351196
33.0,1647343693659,0.20179350674152374
34.0,1647343732810,0.11643856018781662
35.0,1647343743599,0.1807543784379959
36.0,1647343754477,0.18629160523414612
37.0,1647343765349,0.19693700969219208
38.0,1647343776281,0.16773512959480286
39.0,1647343787207,0.19878250360488892
